hour,day_of_week,rain_mm,road_type_enc,accident_rate_norm,speed_limit,school_zone,hospital_zone,ped_density_enc,lane_count,has_signal,traffic_vol_norm,incident_weight,cops_deployed,risk_label
0.522,0.833,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.447,0.000,0.100,34
0.261,0.833,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.320,0.000,0.300,38
0.913,0.167,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.149,0.000,0.300,44
0.652,0.167,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.520,0.000,0.300,43
0.261,0.833,0.200,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.434,0.000,0.100,49
0.522,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.504,0.000,0.300,35
0.913,0.167,0.200,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.153,0.000,0.200,47
0.000,0.833,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.130,0.000,0.300,29
0.000,0.833,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.124,0.000,0.200,34
0.000,0.167,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.128,0.000,0.300,36
0.522,0.167,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.568,0.000,0.200,57
0.783,0.167,0.000,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,1.000,0.000,0.000,73
0.261,0.833,0.000,0.600,0.400,0.800,0.000,0.000,1.000,0.250,1.000,0.430,0.000,0.100,30
0.783,0.167,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.973,0.000,0.100,65
0.913,0.833,0.000,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.141,0.000,0.200,27
0.130,0.167,0.200,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.116,0.000,0.100,49
0.783,0.833,0.000,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.886,0.000,0.300,53
0.391,0.833,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.687,0.000,0.300,45
0.652,0.833,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.509,0.000,0.200,45
0.000,0.833,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.152,0.000,0.200,26
0.783,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.333,0.500,1.000,0.952,0.000,0.400,48
0.130,0.167,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.123,0.000,0.000,24
0.391,0.833,0.000,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.853,0.000,0.000,51
0.391,0.833,0.000,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.790,0.000,0.100,58
0.783,0.167,0.000,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.886,0.000,0.300,63
0.391,0.833,0.200,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.781,0.000,0.400,48
0.652,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.573,0.000,0.300,51
0.652,0.167,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.596,0.000,0.300,41
0.783,0.833,0.000,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.818,0.000,0.000,60
0.000,0.833,0.200,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.133,0.000,0.400,26
0.261,0.167,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.382,0.000,0.200,45
0.652,0.167,0.200,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.509,0.000,0.100,60
0.000,0.167,0.000,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.155,0.000,0.200,18
0.522,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.513,0.000,0.200,40
0.783,0.167,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.851,0.000,0.300,66
0.913,0.833,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.151,0.000,0.000,31
0.522,0.167,0.200,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.590,0.000,0.100,61
0.783,0.833,0.200,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.820,0.000,0.200,56
0.522,0.167,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.519,0.000,0.100,70
0.261,0.833,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.361,0.000,0.200,42
0.913,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.143,0.000,0.300,30
0.652,0.167,0.000,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.597,0.000,0.300,49
0.652,0.167,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.583,0.000,0.000,54
0.652,0.833,0.000,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.610,0.000,0.200,46
0.130,0.167,0.000,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.156,0.000,0.200,31
0.130,0.167,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.152,0.000,0.400,37
0.913,0.833,0.200,0.800,0.733,0.500,0.000,0.000,0.333,0.500,0.000,0.119,0.000,0.200,37
0.522,0.833,0.000,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.457,0.000,0.300,37
0.130,0.167,0.000,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.134,0.000,0.300,27
0.783,0.167,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.887,0.000,0.000,70
0.913,0.833,0.200,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.129,0.000,0.100,42
0.652,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.546,0.000,0.100,51
0.261,0.167,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.311,0.000,0.200,46
0.391,0.167,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.791,0.000,0.300,86
0.783,0.167,0.200,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.919,0.000,0.400,70
0.913,0.167,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.123,0.000,0.400,26
0.261,0.833,0.200,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.362,0.000,0.300,31
0.913,0.167,0.000,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.123,0.000,0.300,25
0.261,0.833,0.000,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.306,0.000,0.200,39
0.000,0.167,0.200,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.140,0.000,0.400,34
0.783,0.833,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.882,0.000,0.000,57
0.652,0.833,0.000,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.597,0.000,0.000,45
0.391,0.167,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.834,0.000,0.100,67
0.522,0.167,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.522,0.000,0.200,33
0.652,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.551,0.000,0.100,54
0.913,0.167,0.000,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.113,0.000,0.300,32
0.783,0.833,0.000,0.600,0.367,0.800,0.000,0.000,1.000,0.250,1.000,1.000,0.000,0.100,50
0.652,0.833,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.568,0.000,0.300,32
0.000,0.833,0.200,1.000,0.600,0.500,1.000,0.000,1.000,0.500,1.000,0.161,0.000,0.300,37
0.130,0.167,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.158,0.000,0.100,34
0.391,0.833,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.834,0.000,0.100,57
0.130,0.833,0.000,0.800,0.667,0.500,0.000,0.000,0.333,0.500,0.000,0.143,0.000,0.200,31
0.130,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.156,0.000,0.300,29
0.783,0.167,0.000,1.000,0.533,0.500,0.000,0.000,0.667,0.500,1.000,0.996,0.000,0.200,71
0.783,0.833,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.936,0.000,0.300,64
0.000,0.167,0.000,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.150,0.000,0.300,35
0.783,0.167,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.882,0.000,0.400,67
0.391,0.167,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.738,0.000,0.400,45
0.652,0.833,0.200,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.509,0.000,0.300,26
0.391,0.833,0.000,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.813,0.000,0.000,58
0.522,0.167,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.477,0.000,0.200,52
0.652,0.167,0.200,0.600,0.500,0.500,0.000,0.000,1.000,0.500,1.000,0.568,0.000,0.200,50
0.652,0.833,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.638,0.000,0.100,46
0.522,0.833,0.000,1.000,0.500,0.500,1.000,0.000,0.667,0.500,1.000,0.574,0.000,0.200,45
0.261,0.833,0.200,0.600,0.233,0.500,0.000,0.000,0.333,0.500,1.000,0.362,0.000,0.200,25
0.913,0.833,0.200,0.600,0.600,0.800,0.000,0.000,1.000,0.250,1.000,0.114,0.000,0.300,32
0.130,0.833,0.200,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.146,0.000,0.400,37
0.783,0.167,0.000,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,1.000,0.000,0.000,56
0.000,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.158,0.000,0.100,34
0.913,0.167,0.200,1.000,0.733,0.300,0.000,0.000,1.000,0.750,1.000,0.132,0.000,0.100,56
0.652,0.833,0.200,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.477,0.000,0.300,39
0.391,0.167,0.200,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.881,0.000,0.400,71
0.522,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.504,0.000,0.200,43
0.652,0.833,0.200,0.600,0.333,0.500,0.000,1.000,1.000,0.500,1.000,0.522,0.000,0.100,39
0.000,0.833,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.130,0.000,0.200,33
0.913,0.167,0.200,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.148,0.000,0.100,39
0.783,0.833,0.000,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.919,0.000,0.200,56
0.522,0.833,0.200,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.564,0.000,0.100,47
0.913,0.167,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.153,0.000,0.100,45
0.391,0.833,0.200,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.726,0.000,0.100,38
0.000,0.167,0.000,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.161,0.000,0.000,32
0.391,0.833,0.200,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.923,0.000,0.400,54
0.522,0.833,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.576,0.000,0.000,52
0.000,0.167,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.135,0.000,0.300,38
0.000,0.167,0.000,1.000,0.667,0.500,0.000,0.000,0.667,0.500,1.000,0.124,0.000,0.100,39
0.000,0.167,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.127,0.000,0.100,25
0.261,0.167,0.000,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.362,0.000,0.000,60
0.522,0.833,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.556,0.000,0.100,41
0.522,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.597,0.000,0.300,46
0.652,0.167,0.000,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.659,0.000,0.200,43
0.783,0.167,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.904,0.000,0.000,71
0.261,0.167,0.000,0.900,0.333,0.500,1.000,0.000,1.000,0.500,1.000,0.331,0.000,0.200,43
0.522,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.504,0.000,0.100,41
0.913,0.833,0.200,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.141,0.000,0.200,33
0.391,0.833,0.200,1.000,0.400,0.500,0.000,0.000,0.667,0.500,1.000,0.936,0.000,0.400,51
0.522,0.167,0.200,1.000,0.700,0.500,0.000,0.000,0.667,0.500,1.000,0.591,0.000,0.300,56
0.391,0.833,0.200,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.831,0.000,0.100,57
0.261,0.167,0.200,1.000,0.500,0.500,0.000,0.000,0.667,0.500,1.000,0.332,0.000,0.400,39
0.913,0.833,0.000,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,0.119,0.000,0.100,22
0.913,0.833,0.200,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.153,0.000,0.300,38
0.130,0.833,0.200,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.159,0.000,0.200,35
0.913,0.833,0.000,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.132,0.000,0.300,31
0.000,0.167,0.000,1.000,0.533,0.500,0.000,1.000,1.000,0.500,1.000,0.128,0.000,0.200,42
0.522,0.167,0.200,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.504,0.000,0.100,50
0.000,0.833,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.135,0.000,0.300,30
0.783,0.833,0.200,0.800,0.200,0.500,0.000,0.000,0.333,0.500,1.000,1.000,0.000,0.400,45
0.391,0.167,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.867,0.000,0.200,56
0.261,0.833,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.355,0.000,0.100,37
0.913,0.833,0.000,0.800,0.867,0.300,0.000,0.000,0.333,0.750,1.000,0.122,0.000,0.000,37
0.261,0.833,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.390,0.000,0.400,30
0.391,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.955,0.000,0.200,64
0.652,0.833,0.000,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.477,0.000,0.200,37
0.000,0.167,0.000,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,0.140,0.000,0.300,33
0.652,0.167,0.200,0.900,0.200,0.800,0.000,1.000,1.000,0.250,1.000,0.596,0.000,0.400,43
0.783,0.833,0.200,0.800,0.800,0.300,0.000,0.000,0.333,0.750,1.000,0.818,0.000,0.100,63
0.913,0.167,0.000,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.142,0.000,0.100,32
0.783,0.167,0.000,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.820,0.000,0.300,60
0.522,0.167,0.200,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.447,0.000,0.200,38
0.522,0.833,0.000,1.000,0.467,0.500,1.000,0.000,0.667,0.500,1.000,0.510,0.000,0.000,42
0.391,0.167,0.000,0.600,0.267,0.800,0.000,0.000,0.667,0.250,0.000,0.986,0.000,0.300,51
0.130,0.167,0.200,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.151,0.000,0.100,38
0.522,0.167,0.200,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.510,0.000,0.400,44
0.913,0.833,0.000,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.142,0.000,0.000,28
0.783,0.167,0.000,1.000,0.333,0.500,1.000,0.000,0.667,0.500,1.000,0.845,0.000,0.000,66
0.783,0.833,0.000,0.800,0.833,0.500,0.000,0.000,0.333,0.500,1.000,0.904,0.000,0.200,57
0.391,0.167,0.000,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.893,0.000,0.300,58
0.522,0.833,0.000,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.568,0.000,0.100,49
0.652,0.167,0.200,1.000,0.667,0.300,0.000,0.000,1.000,0.750,1.000,0.557,0.000,0.300,56
0.522,0.167,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.510,0.000,0.300,42
0.522,0.833,0.200,1.000,0.433,0.500,0.000,0.000,0.333,0.500,1.000,0.509,0.000,0.300,33
0.522,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.515,0.000,0.100,47
0.783,0.833,0.000,0.600,0.467,0.500,0.000,0.000,1.000,0.500,1.000,0.774,0.000,0.300,48
0.000,0.167,0.200,1.000,0.533,0.500,1.000,0.000,0.667,0.500,1.000,0.134,0.000,0.200,43
0.391,0.833,0.200,1.000,0.467,0.500,0.000,0.000,0.667,0.500,1.000,0.893,0.000,0.100,56
0.522,0.833,0.200,0.600,0.233,0.800,0.000,1.000,0.667,0.250,1.000,0.519,0.000,0.400,30
0.652,0.167,0.000,0.800,0.567,0.500,0.000,0.000,0.333,0.500,0.000,0.626,0.000,0.000,45
0.652,0.833,0.000,0.600,0.300,0.500,0.000,0.000,0.667,0.500,1.000,0.570,0.000,0.200,31
0.261,0.167,0.200,1.000,0.600,0.500,0.000,0.000,0.667,0.500,1.000,0.342,0.000,0.100,49
0.652,0.167,0.200,1.000,0.933,0.300,0.000,1.000,1.000,0.750,1.000,0.518,0.000,0.100,75
0.000,0.167,0.200,1.000,0.433,0.500,0.000,0.000,0.667,0.500,1.000,0.127,0.000,0.300,38
0.783,0.833,0.000,1.000,0.633,0.500,0.000,1.000,0.667,0.500,1.000,0.851,0.000,0.300,55
0.783,0.167,0.200,1.000,0.367,0.500,0.000,0.000,0.667,0.500,1.000,1.000,0.000,0.100,68
0.391,0.833,0.000,0.900,0.267,0.800,1.000,0.000,1.000,0.250,1.000,0.694,0.000,0.000,47
0.000,0.833,0.200,1.000,0.333,0.500,0.000,0.000,0.333,0.500,1.000,0.146,0.000,0.200,27
0.261,0.167,0.200,1.000,0.300,0.500,0.000,0.000,0.333,0.500,1.000,0.369,0.000,0.400,34
0.652,0.167,0.000,1.000,0.400,0.500,1.000,0.000,0.667,0.500,1.000,0.529,0.000,0.100,51
0.130,0.167,0.200,0.600,0.300,0.800,0.000,0.000,0.667,0.250,0.000,0.136,0.000,0.400,25
